,1919.0,1.0,1.149,0.553,0.674,2.0,6.0,3.0,19.855,0.777,3.122,0.2146,3.0,0,0,1.0,2.14827,-23.81126,-16.84874,3.0,2.395,0.0212,1.0,0.1466,0.19082,0.0688,0.26,4.0,5.0,0.05,0.0,1.19,0.2358,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.228,0.0141,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.246,0.0,1.0,5.6,0.0,2.0,5.6,0.05,0.0,-1.70285,0.088596,0.0,8.0,0.0,1.40507,0.159,0.223,1.08,0.1398,0.242
88,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,1916.0,1.0,1.206,0.564,0.789,5.0,1.0,1.0,20.374,54.563,202.8,0.0902,11.0,6.89,4.547,1.0,1.843,-24.812,-21.548000000000002,1.0,2.576,2.576,0.0,0.1654,0.89539,0.1689,0.3935,3.0,2.0,0.025,0.0,1.62,> 0.025,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.876,0.002,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.139,5.0,0.0,0.0,0.0,0.0,0.0,0.025,1.0,-1.536,2.004,1.0,5.0,0.0,0.9153,0.249,0.297,0.38,0.648,0.242
68,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2,2,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0
,1976.0,1.0,1.4060000000000001,67.079,67.083,1.0,6.0,1.0,20.4,2.143,67.083,0.0658,8.0,1,0,1.0,1.6400000000000001,,,2.0,1.812,0.079,1.0,0.1566,0.167484,0.0658,0.9835,4.0,2.0,0.05,0.0,2.73,0.0067,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.314,0.377,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.354,3.0,1.0,0.0,0.0,5.0,0.0,0.05,1.0,,,1.0,5.0,0.0,1.5979999999999999,0.199,0.28,0.27,0.3946,0.242
53,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
,1435.0,1.0,1.175,1.4889999999999999,1.9001000000000001,2.0,3.0,1.0,20.378,1.529,3.291,0.1357,0.0,6.889,7,1.0,1.5479,-27.211,-24.329,4.0,1.9889999999999999,0.0562,0.0,0.1214,0.87021,0.1125,0.2883,4.0,4.0,0.05,0.0,1.9,0.0287,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,2.616,0.0089,4.0,2.0,1.0,1.0,2.0,2.0,2.0,0.1065,2.0,1.0,5.1,4.0,3.0,5.1,0.05,0.0,-2.585,0.00973,1.0,9.0,0.0,1.3408,0.0754,0.1232,0.46,0.3243,0.242
87,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,2728.0,1.0,1.3900000000000001,1.052,1.3719999999999999,1.0,1.0,6.0,20.132,0.79,2.87,0.1065,2.0,6.889,4.543,1.0,1.683,-21.733,-18.807,4.0,2.716,0.0096,1.0,0.1684,0.79851,0.3145,0.5265,2.0,2.0,0.05,1.0,0.94,0.3472,0.0,0.0,5.0,2.0,0.0,4.0,1.0,0.0,2.265,0.013,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.177,2.0,3.0,5.8,0.0,2.0,5.8,0.05,1.0,-3.39,0.0007,1.0,7.0,0.0,1.311,0.245,0.314,0.15,0.4404,0.242
92,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
,1691.0,1.0,1.077,1.081,1.3559999999999999,3.0,1.0,2.0,20.057,1.188,1.612,0.0711,2.0,1,57.833,1.0,1.7810000000000001,-23.201,-21.999,3.0,1.736,0.0922,1.0,0.1584,0.88882,0.2731,0.4563,2.0,4.0,0.05,1.0,2.19,0.1494,0.0,0.0,3.0,2.0,0.0,5.0,2.0,0.0,3.0375,0.002,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.407,0.0,3.0,0.0,3.0,3.0,0.0,0.05,0.0,-2.186,,0.0,7.0,0.0,1.34,0.717,0.785,0.87,0.1925,0.242
72,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0
,351996.0,1.0,,,,3.0,6.0,6.0,20.172,0.011,2.249,0.1059,11.0,6.889,4.543,1.0,2.4,-6.6899999999999995,-3.93,3.0,,,1.0,0.18306,0.25065,0.2045,0.4476,2.0,2.0,0.05,1.0,,,0.0,2.0,1.0,0.0,29.1,2.0,3.0,29.1,,,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.001,1.0,5.0,5.7,1.0,0.0,5.7,,0.0,,,0.0,1.0,0.0,1.41,0.2488,0.3232,0.25,0.3997,0.242
55,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
,711.0,1.0,2.278262,0.7550784,1.265051,2.0,4.0,1.0,20.45098,0.4828691,3.077131,0.1147284,8.0,6.888889,5.333333,1.0,1.556454,-28.39048,-24.94952,2.0,1.714,0.0956,0.0,0.1602,0.72232,0.0682762,0.2605238,3.0,0.0,0.05,0.0,1.69,0.09102795,0.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,3.269038,0.0007891238,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.3113214,0.0,4.0,5.6,0.0,0.0,5.6,0.05,0.0,-2.4545310000000002,0.01410685,1.0,0.0,0.0,1.281552,0.213039,0.2768939,0.7248634,0.2342679,0.2420615
94,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,2189.0,1.0,1.23,79.714,79.916,0.0,3.0,5.0,19.953,0.97,3.61,0.1733,5.0,6.889,4.543,1.0,1.3,-20.865,-17.72,1.0,1.982,0.0568,0.0,0.137,0.76936,0.1742,0.3306,1.0,5.0,0.05,0.0,1.45,0.147,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.795,0.0001,3.0,1.0,0.0,2.0,0.0,1.0,2.0,0.121,1.0,1.0,5.9,5.0,1.0,5.9,0.05,0.0,-2.87,0.004,1.0,6.0,0.0,1.31,0.129,0.185,0.0,0.5,0.242
87,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,105.0,1.0,1.06,-1.24,3.049,0.0,3.0,0.0,20.286,57.144,73.356,0.1191,5.0,6.846,4.34,1.0,1.533,-22.79,-19.098,4.0,2.018,0.0498,0.0,0.9123,0.7021,0.0574,0.2502,4.0,5.0,0.025,0.0,2.23,0.1287,1.0,1.0,5.0,2.0,0.0,2.0,1.0,0.0,2.534,0.007,5.0,1.0,2.0,2.0,1.0,0.0,2.0,0.221,0.0,0.0,4.7,4.0,3.0,4.7,0.025,1.0,-2.16,0.01539,1.0,8.0,0.0,1.645,0.053,0.105,0.064,0.4746,0.24
60,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0,0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
,2402.0,1.0,1.254,0.642,0.934,5.0,1.0,0.0,20.396,1.206,2.694,0.2146,7.0,6.882,8,1.0,2.245,-19.972,-19.268,3.0,1.85,0.0728,0.0,0.1406,0.66861,0.1434,0.3488,1.0,5.0,0.05,0.0,2.41,0.016,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,3.428,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.085,0.0,0.0,5.1,0.0,1.0,5.1,0.05,0.0,-2.438,0.0148,1.0,7.0,0.0,1.645,0.134,0.205,1.0714,0.142,0.242
82,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
,1399.0,1.0,-1.5190000000000001,0.785033,1.17303,5.0,4.0,4.0,20.416,0.418,2.262,0.1093,2.0,6,0.11111,1.0,-2.04,-23.6187,-21.4013,4.0,1.838,0.0754,3.0,0.1794,0.1859,0.3135,0.5085,0.0,5.0,0.05,1.0,1.55,0.06057,0.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,2.95804,0.00182,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.223,5.0,4.0,0.0,3.0,4.0,0.0,0.05,1.0,2.866,0.00718,1.0,7.0,0.0,-1.3719999999999999,0.063733,0.107885,0.02,0.492,0.242
63,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
,1050.0,1.0,1.149,1.466,1.7570000000000001,4.0,2.0,4.0,0.681,0.246,3.415,0.0251,6.0,0.333,0,1.0,1.278,-18.948,-16.492,3.0,1.929,0.061,0.0,0.1548,0.44844,-0.008,0.0144,3.0,0.0,0.05,0.0,2.67,0.0076,,1.0,4.0,2.0,0.0,1.0,3.0,0.0,2.047,0.021,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.044,4.0,5.0,0.0,4.0,3.0,0.0,0.05,0.0,-3.116,0.002,1.0,0.0,0.0,1.514,0.235,0.323,0.41,0.3422,0.688
67,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0
,1748.0,1.0,1.649,1.19,1.37,0.0,0.0,3.0,20.295,1.105,3.295,0.164,11.0,6.889,4.543,1.0,1.471,-20.13,-16.17,4.0,2.032,0.049,1.0,0.132,0.6464,0.2406,0.4334,4.0,0.0,0.05,0.0,2.3339,0.0196,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.049,0.021,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.159,2.0,0.0,5.2,4.0,2.0,5.2,0.05,0.0,-2.5107,0.012,1.0,3.0,0.0,1.5979999999999999,0.107,0.172,0.25,0.4013,0.242
97,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,1444.0,1.0,1.199,1.176,1.572,0.0,1.0,0.0,20.284,0.834,2.586,0.1067,8.0,6.889,3,1.0,1.4033,-16.535800000000002,-12.9842,4.0,1.7570000000000001,0.0872,0.0,0.1692,0.528282,0.1407,0.3261,4.0,5.0,0.05,0.0,2.08,0.0375,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.044,0.483,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.023,0.0,5.0,4.7,0.0,0.0,4.7,0.05,0.0,1.5131000000000001,0.1303,0.0,6.0,0.0,1.5981999999999998,0.236,0.318,0.69,0.2464,0.242
83,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,2303.0,1.0,1.6019,0.536,0.863,2.0,5.0,5.0,20.164,0.997,3.304,0.1455,8.0,2,12,1.0,1.5310000000000001,-27.488,-23.972,1.0,1.929,0.0618,0.0,0.1442,0.72266,0.0824,0.2642,2.0,5.0,0.05,0.0,2.5300000000000002,0.0114,1.0,1.0,4.0,2.0,0.0,1.0,5.0,0.0,3.3810000000000002,0.001,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.042,0.0,0.0,5.7,5.0,4.0,5.7,0.05,0.0,-0.6488,0.5164,0.0,2.0,0.0,1.282,0.161,0.221,0.43,0.666,0.242
76,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0
,861.0,1.0,7.9,0.776,1.085,3.0,3.0,0.0,20.266,-321.237,-318.763,0.0,7.0,1,0,1.0,1.5979999999999999,-17.583,-13.137,0.0,1.8679999999999999,0.0696,1.0,0.1744,0.76103,110.9,111.1,3.0,5.0,0.05,1.0,1.29,0.0989,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.69,0.000163,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07508,5.0,2.0,4.9,2.0,3.0,4.9,0.05,1.0,-3.188,0.00327,1.0,2.0,1.0,1.311,0.261,0.329,0.54,0.2946,0.242
76,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
,2068.0,1.0,1.255,0.83,1.106,3.0,4.0,3.0,19.995,0.696,2.544,0.1361,1.0,0.333,10.556000000000001,1.0,1.2,-20.864,-16.756,3.0,1.862,0.0698,0.0,0.1784,0.37338,0.2217,0.4831,0.0,1.0,0.05,1.0,1.76,0.0784,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.307,0.99,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.074,4.0,3.0,5.2,4.0,4.0,5.2,0.05,0.0,-1.819,0.06892,0.0,8.0,0.0,1.48,0.057,0.103,0.52,0.3015,0.059
77,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0,0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0
,2191.0,1.0,1.44,0.74,1.047,1.0,6.0,1.0,0.676,0.103,3.04,0.1764,6.0,6.888,0.1522,1.0,2.4,-16.23,-12.79,2.0,1.821,0.0772,1.0,0.1363,0.38551,0.1659,0.3519,2.0,5.0,0.05,0.0,1.96,0.0324,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,3.419,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.082,5.0,5.0,5.4,5.0,2.0,5.4,0.05,0.0,-1.479,0.139,0.0,7.0,0.0,1.476,0.127,0.19,0.0,0.5,0.242
88,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2,0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,2730.0,1.0,1.175,0.8208,1.194,4.0,0.0,4.0,20.37,-0.0903,2.8902,0.1378,8.0,0.6667,0.0878,1.0,2.267,-22.4954,-19.9246,0.0,1.843,0.0752,1.0,0.1744,0.96303818,0.32625,0.45838,3.0,2.0,0.05,0.0,0.01,0.00797,1.0,1.0,2.0,1.0,0.0,4.0,5.0,0.0,2.676,0.0083,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.031,2.0,3.0,5.5,0.0,5.0,5.5,0.05,0.0,-0.0728,0.0576,0.0,0.0,0.0,1.405,0.4594,0.5405,0.17,0.56844,0.8292
50,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,1453.0,1.0,11.1,-0.004,2.948,3.0,0.0,6.0,19.905,-326.892,-317.905,0.166,11.0,5,25,0.0,0.7471,-17.868,-16.871,0.0,2.197,0.0357,0.0,0.1316,0.66365,-0.0055,0.0079,5.0,3.0,0.05,0.0,1.8199999999999998,0.0688,0.0,1.0,4.0,0.0,0.0,5.0,5.0,0.0,0.522,0.602,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.197,2.0,3.0,5.4,1.0,3.0,5.4,0.05,0.0,-1.692,0.0907,0.0,3.0,1.0,,,,0.18,0.5729,0.748
46,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,2043.0,1.0,30.0,1.249,1.5430000000000001,4.0,5.0,2.0,20.267,0.681,2.999,0.1022,1.0,6.89,4.54,1.0,1.275,-24.777,-22.823,3.0,1.964,0.058,0.0,0.1686,0.43634,0.1368,0.3718,5.0,1.0,0.05,0.0,2.01,0.0447,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,3.084,0.001,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.139,0.0,5.0,5.5,3.0,1.0,5.5,0.05,0.0,-1.6840000000000002,0.092,0.0,3.0,0.0,1.514,0.248,0.329,0.26,0.3974,0.242
94,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,2159.0,1.0,10.7,0.002,2.751,0.0,3.0,2.0,0.152,1.714,2.246,0.1652,11.0,6.889,2.1310000000000002,1.0,1.674,-21.381,-20.359,4.0,2.036,0.048,0.0,0.1286,0.46203,0.3855,0.5349,5.0,1.0,0.05,1.0,,,,0.0,2.0,2.0,0.05,0.0,0.0,0.05,2.923,0.004,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.617,3.0,1.0,0.0,5.0,5.0,0.0,0.05,1.0,-2.362,0.021,1.0,6.0,0.0,,,,0.07,0.4713,0.242
56,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
,33.6,0.0,0.9347,0.2345,0.9877,5.0,5.0,3.0,,,,0.0039,9.0,16,1.296,0.0,0.987,0.987,0.987,1.0,2.683,0.1049,0.0,0.4615,0.995,,,1.0,4.0,0.05,1.0,1.22,0.88877,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.388,0.727,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.995,4.0,5.0,0.0,5.0,2.0,0.0,0.05,0.0,0.892,0.975,1.0,6.0,1.0,1.514,99.924,99.924,0.19,0.4245,2.438
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
